"","page","sales"
"7107","B",38.82
"7108","B",13.07
"7109","B",17.64
"7110","B",20.82
"7111","B",14.48
"7112","B",19.78
"7113","B",48.73
"7114","B",4.96
"7115","B",58.55
"7116","B",8.18
"7117","B",64.78
"7118","B",18.31
"7119","B",6.8
"7120","B",22.03
"7121","B",35.29
"7122","B",49.26
"7123","B",28.79
"7124","B",32.53
"7125","B",23.49
"7126","B",9.84
"7127","B",40.41
"7128","B",10.51
"7129","B",7.13
"7130","B",39.65
"7131","B",8.65
"7132","B",32.29
"7133","B",39.28
"7134","B",44.97
"7135","B",11.28
"7136","B",31.28
"7137","B",3.31
"7138","B",24.82
"7139","B",11.74
"7140","B",10.76
"7141","B",25.05
"7142","B",0.24
"7143","B",37.59
"7144","B",39.06
"7145","B",36.86
"7146","B",8.56
"7147","B",46.33
"7148","B",5.87
"7149","B",28.02
"7150","B",9.94
"7151","B",24.37
"7152","B",3
"7153","B",19.81
"7154","B",49.99
"7155","B",20.65
"7156","B",31.38
"7157","B",3.72
"7158","B",33.75
"7159","B",18.96
"7160","B",46.16
"7161","B",22.86
"7162","B",8.68
"7163","B",0.87
"7164","B",5.44
"7165","B",13.41
"7166","B",0.45
"7167","B",0.33
"7168","B",3.45
"7169","B",8.44
"7170","B",16.12
"7171","B",12.8
"7172","B",4.51
"7173","B",18.52
"7174","B",3.1
"7175","B",15.45
"7176","B",37.18
"7177","B",11.5
"7178","B",15.49
"7179","B",45.74
"7180","B",23.72
"7181","B",21.83
"7182","B",40.33
"7183","B",20.24
"7184","B",10.37
"7185","B",6.5
"7186","B",24.46
"7187","B",37.04
"7188","B",26.42
"7189","B",8.33
"7190","B",9.77
"7191","B",38.66
"7192","B",26.12
"7193","B",50.09
"7194","B",29.56
"7195","B",25.08
"7196","B",15.98
"7197","B",18.84
"7198","B",19.29
"7199","B",5.47
"7200","B",4.11
"7201","B",16.07
"7202","B",8.01
"7203","B",14
"7204","B",21.96
"7205","B",28.18
"7206","B",25.98
"7207","B",12.75
"7208","B",10.34
"7209","B",14.69
"7210","B",48.34
"7211","B",13.05
"7212","B",37.71
"7213","B",28.5
"7214","B",8.43
"7215","B",1.44
"7216","B",29.6
"7217","B",2.08
"7218","B",0.65
"7219","B",25.24
"7220","B",4.43
"7221","B",3.28
"7222","B",45.55
"7223","B",10.06
"7224","B",11.42
"7225","B",18.33
"7226","B",9.41
"7227","B",1.17
"7228","B",34.06
"7229","B",39.7
"7230","B",37.56
"7231","B",70.75
"7232","B",67.74
"7233","B",7.63
"7234","B",19.55
"7235","B",22.58
"7236","B",0.44
"7237","B",39.46
"7238","B",36.35
"7239","B",40.56
"7240","B",15.02
"7241","B",27.87
"7242","B",55.27
"7243","B",29.75
"7244","B",9.01
"7245","B",35.03
"7246","B",8.08
"7247","B",26.12
"7248","B",3.06
"7249","B",61.74
"7250","B",32.64
"7251","B",17.76
"7252","B",7.42
"7253","B",25.7
"7254","B",16.74
"7255","B",25.15
"7256","B",0.89
"7257","B",32.2
"7258","B",29.28
"7259","B",15.58
"7260","B",31.68
"7261","B",1.24
"7262","B",44.9
"7263","B",54.76
"7264","B",37.22
"7265","B",44.08
"7266","B",17.27
"7267","B",44.64
"7268","B",32.74
"7269","B",10.13
"7270","B",25.99
"7271","B",26
"7272","B",50.74
"7273","B",54.6
"7274","B",19.12
"7275","B",3.21
"7276","B",34.77
"7277","B",20.18
"7278","B",15.18
"7279","B",48.89
"7280","B",20.51
"7281","B",30.13
"7282","B",13.67
"7283","B",27.54
"7284","B",19.13
"7285","B",10.12
"7286","B",27.13
"7287","B",43.15
"7288","B",28.37
"7289","B",4.71
"7290","B",24.72
"7291","B",33.16
"7292","B",23.44
"7293","B",1.42
"7294","B",41.47
"7295","B",15.29
"7296","B",29.56
"7297","B",37.8
"7298","B",22.91
"7299","B",41.14
"7300","B",0.35
"7301","B",34.57
"7302","B",30.43
"7303","B",22.94
"7304","B",47.67
"7305","B",53.45
"7306","B",19.42
"7307","B",35.32
"7308","B",43.56
"7309","B",18.34
"7310","B",35.54
"7311","B",41.88
"7312","B",18.03
"7313","B",26.59
"7314","B",17.12
"7315","B",24.81
"7316","B",43.41
"7317","B",7.49
"7318","B",38.16
"7319","B",23.02
"7320","B",8.38
"7321","B",3.92
"7322","B",36.31
"7323","B",49.79
"7324","B",9.8
"7325","B",33.64
"7326","B",62.34
"7327","B",10.65
"7328","B",28.35
"7329","B",48.91
"7330","B",18.49
"7331","B",2.51
"7332","B",23.4
"7333","B",22.75
"7334","B",0.75
"7335","B",12.23
"7336","B",14.75
"7337","B",70.76
"7338","B",14.23
"7339","B",18.46
"7340","B",28.94
"7341","B",24.62
"7342","B",2.04
"7343","B",29.31
"7344","B",47.94
"7345","B",13.65
"7346","B",30.59
"7347","B",29.01
"7348","B",25.37
"7349","B",19.96
"7350","B",30.26
"7351","B",45
"7352","B",1.62
"7353","B",11.65
"7354","B",4.35
"7355","B",35.22
"7356","B",11.54
"7357","B",1.96
"7358","B",1.48
"7359","B",19.34
"7360","B",7.17
"7361","B",26.79
"7362","B",29.19
"7363","B",32.28
"7364","B",19.92
"7365","B",1.94
"7366","B",17.82
"7367","B",39.65
"7368","B",17.39
"7369","B",26.44
"7370","B",34.55
"7371","B",35.22
"7372","B",32.05
"7373","B",35.72
"7374","B",11.99
"7375","B",10.59
"7376","B",31.84
"7377","B",31.79
"7378","B",47.66
"7379","B",43.6
"7380","B",2.2
"7381","B",32.44
"7382","B",5.31
"7383","B",29.87
"7384","B",33.19
"7385","B",40.09
"7386","B",17.54
"7387","B",45.53
"7388","B",1.07
"7389","B",19.16
"7390","B",6.28
"7391","B",23.36
"7392","B",16.01
"7393","B",28.49
"7394","B",2.64
"7395","B",6.78
"7396","B",44.83
"7397","B",41.84
"7398","B",27.26
"7399","B",19.07
"7400","B",36.27
"7401","B",40.17
"7402","B",24.19
"7403","B",24.21
"7404","B",28.45
"7405","B",16.27
"7406","B",7.08
"7407","B",23.23
"7408","B",37.32
"7409","B",65.09
"7410","B",59.3
"7411","B",34.68
"7412","B",0.08
"7413","B",13.67
"7414","B",3.92
"7415","B",33.84
"7416","B",35.2
"7417","B",28.79
"7418","B",19.12
"7419","B",21.69
"7420","B",38.1
"7421","B",10.42
"7422","B",17.22
"7423","B",0.54
"7424","B",20.6
"7425","B",3.6
"7426","B",31.14
"7427","B",24.5
"7428","B",59.12
"7429","B",36.27
"7430","B",18.18
"7431","B",27.2
"7432","B",47.4
"7433","B",14.84
"7434","B",17.24
"7435","B",12.13
"7436","B",0.12
"7437","B",22.02
"7438","B",20.05
"7439","B",6.14
"7440","B",9.24
"7441","B",36.2
"7442","B",12.97
"7443","B",36.3
"7444","B",58.91
"7445","B",16.13
"7446","B",19.95
"7447","B",11.9
"7448","B",5.96
"7449","B",56.87
"7450","B",24.04
"7451","B",11.04
"7452","B",47.23
"7453","B",40.31
"7454","B",9.04
"7455","B",8.5
"7456","B",27.56
"7457","B",27.26
"7458","B",6.26
"7459","B",16.69
"7460","B",21.14
"7461","B",1.11
"7462","B",2.52
"7463","B",21.15
"7464","B",45.28
"7465","B",41.16
"7466","B",46.08
"7467","B",24.43
"7468","B",26.06
"7469","B",29.49
"7470","B",14.46
"7471","B",18.14
"7472","B",33.59
"7473","B",53.25
"7474","B",2.41
"7475","B",43.91
"7476","B",14.65
"7477","B",24.97
"7478","B",20.47
"7479","B",2.17
"7480","B",22.59
"7481","B",32.55
"7482","B",30.93
"7483","B",4
"7484","B",11.41
"7485","B",22.49
"7486","B",67.95
"7487","B",32.36
"7488","B",17.51
"7489","B",11.23
"7490","B",23.05
"7491","B",22.42
"7492","B",9.28
"7493","B",9.46
"7494","B",10.87
"7495","B",47.16
"7496","B",4.16
"7497","B",15.38
"7498","B",54.57
"7499","B",20.29
"7500","B",10.77
"7501","B",37.31
"7502","B",11.05
"7503","B",11.96
"7504","B",15.29
"7505","B",41.83
"7506","B",55.06
"7507","B",49.7
"7508","B",10.8
"7509","B",6.31
"7510","B",17.43
"7511","B",20.23
"7512","B",18.25
"7513","B",30.65
"7514","B",37.54
"7515","B",16.26
"7516","B",51.74
"7517","B",45.1
"7518","B",12.17
"7519","B",11.84
"7520","B",15.77
"7521","B",20.79
"7522","B",34.41
"7523","B",16.83
"7524","B",22.92
"7525","B",30.8
"7526","B",6.6
"7527","B",44.58
"7528","B",1.22
"7529","B",43.71
"7530","B",40.57
"7531","B",22.38
"7532","B",23.45
"7533","B",11.63
"7534","B",34.66
"7535","B",27.97
"7536","B",3.14
"7537","B",49.34
"7538","B",68.32
"7539","B",15.52
"7540","B",12.15
"7541","B",54.53
"7542","B",26.82
"7543","B",23.08
"7544","B",1.14
"7545","B",5.12
"7546","B",29.74
"7547","B",46.39
"7548","B",36.32
"7549","B",2.79
"7550","B",44.92
"7551","B",37.47
"7552","B",25.98
"7553","B",2.04
"7554","B",2.04
"7555","B",32.07
"7556","B",52.84
"7557","B",6.61
"7558","B",1.99
"7559","B",11.38
"7560","B",5.44
"7561","B",20.1
"7562","B",8.79
"7563","B",35.62
"7564","B",65.45
"7565","B",21
"7566","B",2.81
"7567","B",23.67
"7568","B",24.36
"7569","B",7.37
"7570","B",26.74
"7571","B",8.76
"7572","B",30.02
"7573","B",9.56
"7574","B",8.63
"7575","B",15.19
"7576","B",44.16
"7577","B",37.41
"7578","B",0.8
"7579","B",22.35
"7580","B",2.92
"7581","B",50.15
"7582","B",39.6
"7583","B",26.66
"7584","B",47.74
"7585","B",22.19
"7586","B",16.98
"7587","B",39.86
"7588","B",29.55
"7589","B",13.02
"7590","B",17.32
"7591","B",27.53
"7592","B",19.25
"7593","B",9.08
"7594","B",26.1
"7595","B",13.73
"7596","B",6.19
"7597","B",8.12
"7598","B",28.23
"7599","B",21.56
"7600","B",28.91
"7601","B",46.57
"7602","B",35.17
"7603","B",23.9
"7604","B",8.25
"7605","B",14.03
"7606","B",13.91
"7607","B",16.67
"7608","B",1.69
"7609","B",26.75
"7610","B",4.65
"7611","B",6.47
"7612","B",14.95
"7613","B",45.43
"7614","B",7.43
"7615","B",54.42
"7616","B",17.53
"7617","B",46.29
"7618","B",14.17
"7619","B",3.86
"7620","B",23.18
"7621","B",33.96
"7622","B",6.75
"7623","B",33.58
"7624","B",22.65
"7625","B",4.44
"7626","B",41.76
"7627","B",21.94
"7628","B",3.18
"7629","B",31.19
"7630","B",8.31
"7631","B",10.38
"7632","B",22.81
"7633","B",6.25
"7634","B",54
"7635","B",17.18
"7636","B",18.92
"7637","B",47.34
"7638","B",39.93
"7639","B",29.03
"7640","B",1.88
"7641","B",1.09
"7642","B",24.92
"7643","B",36.35
"7644","B",32.74
"7645","B",0.24
"7646","B",29.51
"7647","B",25.93
"7648","B",41.39
"7649","B",63.4
"7650","B",54.05
"7651","B",2.9
"7652","B",46.97
"7653","B",7.22
"7654","B",33.13
"7655","B",3.43
"7656","B",48.1
"7657","B",22.8
"7658","B",5.92
"7659","B",40.57
"7660","B",26.38
"7661","B",14.57
"7662","B",36.15
"7663","B",8.31
"7664","B",22.63
"7665","B",0.65
"7666","B",23.88
"7667","B",26.01
"7668","B",20.71
"7669","B",26.12
"7670","B",14.87
"7671","B",20.44
"7672","B",9.41
"7673","B",39
"7674","B",17.54
"7675","B",42.03
"7676","B",11.01
"7677","B",8.17
"7678","B",29.37
"7679","B",63.42
"7680","B",25.56
"7681","B",13.33
"7682","B",33.11
"7683","B",8.17
"7684","B",6.73
"7685","B",9.79
"7686","B",33.01
"7687","B",0.84
"7688","B",51.44
"7689","B",21.96
"7690","B",32.57
"7691","B",15.55
"7692","B",14.17
"7693","B",38.78
"7694","B",43.31
"7695","B",46.15
"7696","B",27.61
"7697","B",8.41
"7698","B",14.66
"7699","B",1.97
"7700","B",17.29
"7701","B",22.33
"7702","B",40.4
"7703","B",26.88
"7704","B",49.11
"7705","B",4.48
"7706","B",20.72
"7707","B",12.72
"7708","B",13.28
"7709","B",30.83
"7710","B",32.53
"7711","B",1.65
"7712","B",23.87
"7713","B",25
"7714","B",0.61
"7715","B",46.01
"7716","B",41.77
"7717","B",4.23
"7718","B",3.24
"7719","B",37.82
"7720","B",9.29
"7721","B",45.26
"7722","B",5.04
"7723","B",1.09
"7724","B",15.52
"7725","B",22.64
"7726","B",12.91
"7727","B",28.06
"7728","B",48.47
"7729","B",16.31
"7730","B",32.17
"7731","B",42.23
"7732","B",39.68
"7733","B",7.14
"7734","B",26.29
"7735","B",23.26
"7736","B",15.83
"7737","B",6.78
"7738","B",15.88
"7739","B",23.77
"7740","B",15.49
"7741","B",11.79
"7742","B",65.58
"7743","B",19.6
"7744","B",27.47
"7745","B",19.79
"7746","B",26.05
"7747","B",13.68
"7748","B",27.51
"7749","B",13.6
"7750","B",11.72
"7751","B",51.61
"7752","B",30
"7753","B",4.82
"7754","B",46.72
"7755","B",5.68
"7756","B",7.05
"7757","B",33.91
"7758","B",37.61
"7759","B",29.96
"7760","B",6.52
"7761","B",17.42
"7762","B",10.38
"7763","B",20.03
"7764","B",10.77
"7765","B",48.48
"7766","B",24.53
"7767","B",24.16
"7768","B",1.59
"7769","B",52.3
"7770","B",34.4
"7771","B",23.26
"7772","B",10.5
"7773","B",34.57
"7774","B",17.42
"7775","B",23.11
"7776","B",10.37
"7777","B",30.37
"7778","B",2.88
"7779","B",20.78
"7780","B",30.86
"7781","B",25.84
"7782","B",16.92
"7783","B",45.43
"7784","B",43.92
"7785","B",34.36
"7786","B",21.21
"7787","B",42.66
"7788","B",15.32
"7789","B",22.24
"7790","B",14.71
"7791","B",25.47
"7792","B",47.18
"7793","B",8.56
"7794","B",29.71
"7795","B",35.58
"7796","B",21.36
"7797","B",5.91
"7798","B",24.01
"7799","B",44.82
"7800","B",4.4
"7801","B",30.79
"7802","B",1.9
"7803","B",7.96
"7804","B",2.68
"7805","B",0.6
"7806","B",8.18
"7807","B",39.18
"7808","B",21.94
"7809","B",26.76
"7810","B",7.06
"7811","B",7.54
"7812","B",22.48
"7813","B",5.58
"7814","B",36.97
"7815","B",15.29
"7816","B",31.08
"7817","B",26.44
"7818","B",10.1
"7819","B",26.82
"7820","B",17.17
"7821","B",28.35
"7822","B",15.43
"7823","B",55.72
"7824","B",41.74
"7825","B",36.39
"7826","B",20.03
"7827","B",47.09
"7828","B",15.19
"7829","B",30.7
"7830","B",5.19
"7831","B",33.48
"7832","B",44.34
"7833","B",27.7
"7834","B",1.19
"7835","B",7.13
"7836","B",3.03
"7837","B",25.77
"7838","B",2.39
"7839","B",6.37
"7840","B",22.14
"7841","B",30.19
"7842","B",32.21
"7843","B",64.45
"7844","B",25.46
"7845","B",9.41
"7846","B",13.86
"7847","B",30.26
"7848","B",26.26
"7849","B",26.84
"7850","B",23.76
"7851","B",20.64
"7852","B",4.15
"7853","B",11.37
"7854","B",9.66
"7855","B",27.8
"7856","B",37.25
"7857","B",13.14
"7858","B",15.85
"7859","B",31.17
"7860","B",59.62
"7861","B",47.86
"7862","B",20.33
"7863","B",37.86
"7864","B",4.87
"7865","B",5.56
"7866","B",9.97
"7867","B",33.84
"7868","B",27.07
"7869","B",30.64
"7870","B",37.81
"7871","B",32.34
"7872","B",39.61
"7873","B",22.95
"7874","B",34.72
"7875","B",19.33
"7876","B",4.81
"7877","B",12.65
"7878","B",35.09
"7879","B",6.67
"7880","B",20.06
"7881","B",32.47
"7882","B",19.85
"7883","B",31.34
"7884","B",16.66
"7885","B",9.23
"7886","B",4.83
"7887","B",15.9
"7888","B",23.68
"7889","B",4.47
"7890","B",5.61
"7891","B",26.35
"7892","B",10.92
"7893","B",26.93
"7894","B",10.16
"7895","B",32.22
"7896","B",10
"7897","B",34.02
"7898","B",51.48
"7899","B",24.23
"7900","B",46.12
"7901","B",30.25
"7902","B",1.43
"7903","B",30.06
"7904","B",42.83
"7905","B",13.62
"7906","B",0.05
"7907","B",21.53
"7908","B",3.94
"7909","B",2.83
"7910","B",1.81
"7911","B",30.54
"7912","B",24.02
"7913","B",16.46
"7914","B",29.88
"7915","B",13.77
"7916","B",8.07
"7917","B",57.22
"7918","B",24.6
"7919","B",8.58
"7920","B",28.92
"7921","B",4.66
"7922","B",56.36
"7923","B",11.94
"7924","B",5.21
"7925","B",14.56
"7926","B",14.06
"7927","B",56.26
"7928","B",30.45
"7929","B",12.37
"7930","B",11.47
"7931","B",8.31
"7932","B",8.5
"7933","B",16.93
"7934","B",4.28
"7935","B",21.44
"7936","B",61.37
"7937","B",28.67
"7938","B",16.85
"7939","B",5.84
"7940","B",4.3
"7941","B",19.73
"7942","B",7.56
"7943","B",44.74
"7944","B",5.68
"7945","B",34.9
"7946","B",50.06
"7947","B",37.75
"7948","B",14.02
"7949","B",28.5
"7950","B",8.93
"7951","B",31.34
"7952","B",22.95
"7953","B",22.8
"7954","B",12.17
"7955","B",34.99
"7956","B",28.52
"7957","B",24.99
"7958","B",17.06
"7959","B",52.16
"7960","B",6.84
"7961","B",6.03
"7962","B",14.16
"7963","B",42.34
"7964","B",35.13
"7965","B",9.36
"7966","B",6.57
"7967","B",12.97
"7968","B",36.72
"7969","B",53.32
"7970","B",32.04
"7971","B",37.5
"7972","B",40.19
"7973","B",29.71
"7974","B",25.56
"7975","B",35.35
"7976","B",3.21
"7977","B",4.37
"7978","B",16.9
"7979","B",38.31
"7980","B",10.57
"7981","B",21.59
"7982","B",15.63
"7983","B",6.92
"7984","B",43.39
"7985","B",43
"7986","B",19.86
"7987","B",17.85
"7988","B",19.67
"7989","B",23.26
"7990","B",0.03
"7991","B",43.46
"7992","B",11.74
"7993","B",41.09
"7994","B",7.76
"7995","B",9.87
"7996","B",23.53
"7997","B",11.34
"7998","B",29.51
"7999","B",16.12
"8000","B",14.06
"8001","B",12.41
"8002","B",9.69
"8003","B",12.24
"8004","B",19.49
"8005","B",22.59
"8006","B",15.27
"8007","B",6.79
"8008","B",9.52
"8009","B",4.35
"8010","B",28.3
"8011","B",53.89
"8012","B",43.57
"8013","B",13.19
"8014","B",34.84
"8015","B",6.22
"8016","B",3.29
"8017","B",7.19
"8018","B",37.83
"8019","B",41.13
"8020","B",32.51
"8021","B",1.84
"8022","B",5.38
"8023","B",30.21
"8024","B",10.6
"8025","B",45.65
"8026","B",34.03
"8027","B",2.15
"8028","B",41.84
"8029","B",21.72
"8030","B",9.45
"8031","B",20.27
"8032","B",37.39
"8033","B",24.16
"8034","B",31.37
"8035","B",6.61
"8036","B",16.95
"8037","B",12.27
"8038","B",6.19
"8039","B",10.26
"8040","B",27.18
"8041","B",10.07
"8042","B",15.89
"8043","B",15.38
"8044","B",20.31
"8045","B",10.64
"8046","B",6.82
"8047","B",6.03
"8048","B",19.84
"8049","B",14.83
"8050","B",25.85
"8051","B",27.22
"8052","B",27.68
"8053","B",31.55
"8054","B",9.91
"8055","B",15.81
"8056","B",8.61
"8057","B",60.95
"8058","B",14.07
"8059","B",9.95
"8060","B",25.07
"8061","B",26.99
"8062","B",15.56
"8063","B",1.17
"8064","B",65.71
"8065","B",19.85
"8066","B",35.66
"8067","B",4.99
"8068","B",8.64
"8069","B",35.81
"8070","B",30.93
"8071","B",7.17
"8072","B",22.71
"8073","B",33.5
"8074","B",7.21
"8075","B",18.85
"8076","B",29.43
"8077","B",1.12
"8078","B",46.39
"8079","B",28.22
"8080","B",30.5
"8081","B",40.04
"8082","B",38.88
"8083","B",24.1
"8084","B",25.62
"8085","B",4.39
"8086","B",4.41
"8087","B",31.93
"8088","B",3.21
"8089","B",18.81
"8090","B",21.31
"8091","B",18.18
"8092","B",33.11
"8093","B",47.7
"8094","B",33.1
"8095","B",3.98
"8096","B",5.61
"8097","B",30.81
"8098","B",16.81
"8099","B",20.77
"8100","B",20.96
"8101","B",10.76
"8102","B",3.07
"8103","B",52.39
"8104","B",23.49
"8105","B",26.48
"8106","B",24.84
"8107","B",13.99
"8108","B",28.56
"8109","B",7.37
"8110","B",2.95
"8111","B",18.55
"8112","B",28.53
"8113","B",35.65
"8114","B",31.68
"8115","B",15.16
"8116","B",27.81
"8117","B",20.31
"8118","B",26.61
"8119","B",34.37
"8120","B",28.03
"8121","B",10.34
"8122","B",33.43
"8123","B",13.34
"8124","B",23.65
"8125","B",11.86
"8126","B",2.38
"8127","B",26.78
"8128","B",23.05
"8129","B",3.65
"8130","B",6.55
"8131","B",24.34
"8132","B",19.13
"8133","B",3.06
"8134","B",2.9
"8135","B",17.07
"8136","B",23.47
"8137","B",38.61
"8138","B",44.34
"8139","B",7.43
"8140","B",22.26
"8141","B",26.51
"8142","B",29.36
"8143","B",9.69
"8144","B",13.38
"8145","B",9.96
"8146","B",34.47
"8147","B",17.21
"8148","B",16.87
"8149","B",32.34
"8150","B",23.92
"8151","B",41.75
"8152","B",13.74
"8153","B",2.31
"8154","B",27.88
"8155","B",10.59
"8156","B",12.9
"8157","B",6.42
"8158","B",16.14
"8159","B",22.09
"8160","B",17.93
"8161","B",33.08
"8162","B",12.26
"8163","B",23.02
"8164","B",19.24
"8165","B",4.76
"8166","B",2.64
"8167","B",62.29
"8168","B",13.42
"8169","B",61.94
"8170","B",19.25
"8171","B",16.43
"8172","B",69.8
"8173","B",44.02
"8174","B",19.29
"8175","B",29.37
"8176","B",46.72
"8177","B",27.16
"8178","B",10.75
"8179","B",39.21
"8180","B",49.41
"8181","B",15.66
"8182","B",11.11
"8183","B",3.18
"8184","B",41.98
"8185","B",4.19
"8186","B",16.77
"8187","B",39.73
"8188","B",10.55
"8189","B",38.63
"8190","B",8
"8191","B",9.26
"8192","B",3.33
"8193","B",17.63
"8194","B",18.67
"8195","B",18.67
"8196","B",15.2
"8197","B",18.12
"8198","B",38.34
"8199","B",3.58
"8200","B",2.35
"8201","B",15.1
"8202","B",28.45
"8203","B",39.49
"8204","B",2.48
"8205","B",9.27
"8206","B",4.74
"8207","B",0.67
"8208","B",23.26
"8209","B",11.81
"8210","B",33.57
"8211","B",13.5
"8212","B",4.21
"8213","B",40.88
"8214","B",19.95
"8215","B",10.96
"8216","B",24.92
"8217","B",32.29
"8218","B",12.89
"8219","B",49.8
"8220","B",18.97
"8221","B",21.35
"8222","B",36.5
"8223","B",15.89
"8224","B",33.51
"8225","B",3.83
"8226","B",10.99
"8227","B",29.14
"8228","B",16.1
"8229","B",49.07
"8230","B",4.28
"8231","B",18.89
"8232","B",63.84
"8233","B",20.77
"8234","B",24.57
"8235","B",6.31
"8236","B",16.72
"8237","B",49.68
"8238","B",7.43
"8239","B",10.36
"8240","B",12.65
"8241","B",11.86
"8242","B",31.29
"8243","B",38.2
"8244","B",27.19
"8245","B",38.75
"8246","B",34.29
"8247","B",6.16
"8248","B",16.49
"8249","B",22.63
"8250","B",37.11
"8251","B",69.26
"8252","B",7.26
"8253","B",12.35
"8254","B",1.33
"8255","B",17.52
"8256","B",25.53
"8257","B",24.51
"8258","B",38.33
"8259","B",9.83
"8260","B",32.25
"8261","B",28.96
"8262","B",34.94
"8263","B",40.74
"8264","B",12.27
"8265","B",38.32
"8266","B",11.83
"8267","B",26.31
"8268","B",16.79
"8269","B",2.34
"8270","B",54.42
"8271","B",22.23
"8272","B",11.28
"8273","B",23.03
"8274","B",21.15
"8275","B",25.32
"8276","B",2.74
"8277","B",45.86
"8278","B",29.59
"8279","B",6.49
"8280","B",31.19
"8281","B",9.6
"8282","B",7.46
"8283","B",9.13
"8284","B",7.43
"8285","B",35.98
"8286","B",23.46
"8287","B",40.39
"8288","B",30.95
"8289","B",4.68
"8290","B",24.6
"8291","B",0.57
"8292","B",18.64
"8293","B",36.82
"8294","B",14.73
"8295","B",41.26
"8296","B",4.79
"8297","B",2.73
"8298","B",29.6
"8299","B",10.72
"8300","B",25.36
"8301","B",71.68
"8302","B",17.98
"8303","B",78.62
"8304","B",22.98
"8305","B",32.68
"8306","B",8.06
"8307","B",36.91
"8308","B",25.89
"8309","B",14.52
"8310","B",0.58
"8311","B",8.58
"8312","B",13.14
"8313","B",4.06
"8314","B",10.54
"8315","B",36.89
"8316","B",8.64
"8317","B",31.22
"8318","B",24.81
"8319","B",3.22
"8320","B",46.59
"8321","B",1.75
"8322","B",0.57
"8323","B",39.01
"8324","B",18.53
"8325","B",42.12
"8326","B",65.47
"8327","B",6.33
"8328","B",3.21
"8329","B",13.13
"8330","B",8.2
"8331","B",60.15
"8332","B",15.5
"8333","B",14.49
"8334","B",41.92
"8335","B",1.66
"8336","B",49.15
"8337","B",45.12
"8338","B",13.99
"8339","B",23.35
"8340","B",1.1
"8341","B",42.88
"8342","B",19.68
"8343","B",16.83
"8344","B",12.79
"8345","B",12.68
"8346","B",16.81
"8347","B",57.52
"8348","B",16.91
"8349","B",29.93
"8350","B",3.11
"8351","B",35.74
"8352","B",32.32
"8353","B",41.92
"8354","B",13.07
"8355","B",32.12
"8356","B",17.86
"8357","B",29.84
"8358","B",34.45
"8359","B",3.1
"8360","B",18.83
"8361","B",34.94
"8362","B",32.26
"8363","B",46.52
"8364","B",8.54
"8365","B",20.51
"8366","B",42.06
"8367","B",35.77
"8368","B",26
"8369","B",37.18
"8370","B",26.26
"8371","B",0.44
"8372","B",23.05
"8373","B",1.19
"8374","B",27.13
"8375","B",13.88
"8376","B",22.25
"8377","B",62.6
"8378","B",47.6
"8379","B",46.16
"8380","B",11.08
"8381","B",5.53
"8382","B",35.46
"8383","B",41.24
"8384","B",33.57
"8385","B",16.95
"8386","B",62.58
"8387","B",18.96
"8388","B",2.23
"8389","B",17.44
"8390","B",33.22
"8391","B",35.87
"8392","B",3.83
"8393","B",47.22
"8394","B",7.91
"8395","B",15.49
"8396","B",19.28
"8397","B",42.05
"8398","B",21.94
"8399","B",31.93
"8400","B",26.68
"8401","B",54.92
"8402","B",7.28
"8403","B",15.46
"8404","B",41.41
"8405","B",41.41
"8406","B",7.79
"8407","B",33.7
"8408","B",32.09
"8409","B",6.67
"8410","B",7.09
"8411","B",28.18
"8412","B",27.16
"8413","B",44.32
"8414","B",35.65
"8415","B",12.53
"8416","B",4.08
"8417","B",15.7
"8418","B",44.19
"8419","B",29.92
"8420","B",7.91
"8421","B",4.78
"8422","B",0.99
"8423","B",62.29
"8424","B",12.07
"8425","B",1.95
"8426","B",37.89
"8427","B",24.18
"8428","B",16.91
"8429","B",33.8
"8430","B",30.59
"8431","B",23.97
"8432","B",27.4
"8433","B",34.34
"8434","B",53.77
"8435","B",28.98
"8436","B",12.65
"8437","B",18.15
"8438","B",32.34
"8439","B",8.77
"8440","B",37.29
"8441","B",24.79
"8442","B",2.06
"8443","B",14.3
"8444","B",19.67
"8445","B",24.12
"8446","B",23.98
"8447","B",12.06
"8448","B",15.6
"8449","B",6.59
"8450","B",45.63
"8451","B",16.2
"8452","B",23.34
"8453","B",30.28
"8454","B",28.11
"8455","B",15
"8456","B",27.65
"8457","B",39.85
"8458","B",1.28
"8459","B",21.4
"8460","B",14.87
"8461","B",58.64
"8462","B",33.73
"8463","B",67.51
"8464","B",47.2
"8465","B",24.98
"8466","B",30.03
"8467","B",32.29
"8468","B",15.7
"8469","B",2.94
"8470","B",28.75
"8471","B",31.43
"8472","B",40.03
"8473","B",12.49
"8474","B",23.44
"8475","B",1.44
"8476","B",52.14
"8477","B",11.77
"8478","B",22.06
"8479","B",1.61
"8480","B",11.68
"8481","B",5.46
"8482","B",38.32
"8483","B",18.57
"8484","B",26.98
"8485","B",47.28
"8486","B",32.57
"8487","B",9.33
"8488","B",34.94
"8489","B",4.04
"8490","B",42.65
"8491","B",23.21
"8492","B",3.5
"8493","B",5.01
"8494","B",24.13
"8495","B",30.01
"8496","B",8.11
"8497","B",24.31
"8498","B",36.7
"8499","B",24.34
"8500","B",24.18
"8501","B",38.58
"8502","B",19.88
"8503","B",19.91
"8504","B",43.87
"8505","B",6.82
"8506","B",26.28
"8507","B",21.04
"8508","B",2.53
